Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,item_retrieved,,,,Item_retreived_values
TXN_2224935,Coffee,1,2,2,Digital Wallet,,4/15/2023,Coffee,,,,Cake
TXN_7145872,Salad,5,5,25,Digital Wallet,Takeaway,4/15/2023,Salad,,,,Coffee
TXN_3729074,Salad,3,5,15,Credit Card,In-store,4/15/2023,Salad,,,,Cake
TXN_3369789,Smoothie,5,4,20,,,4/15/2023,Smoothie,,,,Salad
TXN_2613440,Cake,3,3,9,Credit Card,In-store,4/15/2023,Cake,,,,Smoothie
TXN_7485712,Smoothie,4,4,16,Cash,In-store,4/15/2023,Smoothie,,,,Cookie
TXN_1917388,Cake,2,3,6,Digital Wallet,,4/15/2023,Cake,,,,Cookie
TXN_2322399,Salad,4,5,20,,Takeaway,4/15/2023,Salad,,,,Smoothie
TXN_4813580,Smoothie,3,4,12,Digital Wallet,Takeaway,4/15/2023,Smoothie,,,,Cake
TXN_2503245,Smoothie,3,4,12,UNKNOWN,Takeaway,4/15/2023,Smoothie,,,,Salad
TXN_1120969,Coffee,2,2,4,Credit Card,,4/15/2023,Coffee,,,,Cake
TXN_5296578,Coffee,1,2,2,Credit Card,Takeaway,4/15/2023,Coffee,,,,Coffee
TXN_8046087,Cake,2,3,6,,Takeaway,4/15/2023,Cake,,,,Cake
TXN_1760092,Coffee,1,2,2,Credit Card,Takeaway,4/15/2023,Coffee,,,,Smoothie
TXN_4340811,Cake,5,3,15,ERROR,In-store,4/15/2023,Cake,,,,Cookie
TXN_4440412,Smoothie,3,4,12,Cash,Takeaway,4/15/2023,Smoothie,,,,Cake
TXN_8228500,Tea,3,1.5,4.5,,In-store,4/15/2023,Tea,,,,Coffee
TXN_6786730,Coffee,1,2,2,Credit Card,,4/15/2023,Coffee,,,,Cake
TXN_2458782,Salad,1,5,5,Cash,,4/15/2023,Salad,,,,Smoothie
TXN_5079166,Salad,5,5,25,Credit Card,Takeaway,4/15/2023,Salad,,,,Smoothie
TXN_2964982,Smoothie,1,4,4,Digital Wallet,In-store,4/15/2023,Smoothie,,,,Coffee
TXN_8763180,Smoothie,1,4,4,,Takeaway,4/16/2023,Smoothie,,,,Smoothie
TXN_7560807,Salad,2,5,10,Credit Card,,4/16/2023,Salad,,,,Salad
TXN_7604541,Cake,4,3,12,Credit Card,In-store,4/16/2023,Cake,,,,Smoothie
TXN_4125165,Coffee,5,2,10,Cash,,4/16/2023,Coffee,,,,Smoothie
TXN_3328393,Cake,3,3,9,,,4/16/2023,Cake,,,,Cookie
TXN_2500345,Salad,5,5,25,,In-store,4/16/2023,Salad,,,,Salad
TXN_8040251,Coffee,1,2,2,Digital Wallet,,4/16/2023,Coffee,,,,Salad
TXN_3734446,Coffee,5,2,10,Digital Wallet,,4/16/2023,Coffee,,,,Smoothie
TXN_7805241,Salad,4,5,20,ERROR,,4/16/2023,Salad,,,,Tea
TXN_3941164,Coffee,4,2,8,,ERROR,4/16/2023,Coffee,,,,Tea
TXN_5935394,Coffee,4,2,8,Digital Wallet,,4/16/2023,Coffee,,,,Smoothie
TXN_3158921,Smoothie,1,4,4,Digital Wallet,In-store,4/16/2023,Smoothie,,,,Coffee
TXN_5790078,Cake,4,3,12,Digital Wallet,Takeaway,4/16/2023,Cake,,,,Smoothie
TXN_5615754,Smoothie,5,4,20,Digital Wallet,Takeaway,4/16/2023,Smoothie,,,,Salad
TXN_8696392,Cake,1,3,3,,,4/16/2023,Cake,,,,Smoothie
TXN_2894525,Cake,3,3,9,ERROR,Takeaway,4/16/2023,Cake,,,,Smoothie
TXN_6806563,Coffee,1,2,2,,,4/16/2023,Coffee,,,,Cake
TXN_2944460,Salad,1,5,5,Digital Wallet,In-store,4/16/2023,Salad,,,,Smoothie
TXN_5471175,Cookie,4,1,4,Cash,,4/16/2023,Cookie,,,,Cake
TXN_2083138,Smoothie,3,4,12,,In-store,4/17/2023,Smoothie,,,,Tea
TXN_8316826,Coffee,3,2,6,,In-store,4/17/2023,Coffee,,,,Cookie
TXN_8703212,Coffee,2,2,4,Credit Card,Takeaway,4/17/2023,Coffee,,,,Smoothie
TXN_5019407,Cake,4,3,12,Credit Card,,4/17/2023,Cake,,,,Smoothie
TXN_9837568,Salad,5,5,25,Cash,In-store,4/17/2023,Salad,,,,Cake
TXN_7325430,Coffee,2,2,4,Cash,,4/17/2023,Coffee,,,,Coffee
TXN_1908100,Cake,2,3,6,,In-store,4/17/2023,Cake,,,,Salad
TXN_4946991,Cake,1,3,3,UNKNOWN,UNKNOWN,4/17/2023,Cake,,,,Tea
TXN_3226989,Salad,1,5,5,Credit Card,Takeaway,4/17/2023,Salad,,,,Salad
TXN_1260517,Smoothie,5,4,20,Digital Wallet,Takeaway,4/17/2023,Smoothie,,,,Cookie
TXN_7029944,Cookie,2,1,2,Cash,Takeaway,4/17/2023,Cookie,,,,Coffee
TXN_8516055,Smoothie,5,4,20,Credit Card,Takeaway,4/17/2023,Smoothie,,,,Coffee
TXN_5103644,Cake,4,3,12,Credit Card,Takeaway,4/17/2023,Cake,,,,Smoothie
TXN_5452210,Tea,5,1.5,7.5,Digital Wallet,In-store,4/17/2023,Tea,,,,Cake
TXN_9403115,Tea,1,1.5,1.5,,UNKNOWN,4/17/2023,Tea,,,,Cake
TXN_1689024,Coffee,5,2,10,Credit Card,In-store,4/17/2023,Coffee,,,,Cake
TXN_4177796,Cake,4,3,12,Cash,Takeaway,4/17/2023,Cake,,,,Cookie
TXN_5054719,Smoothie,2,4,8,Credit Card,UNKNOWN,4/17/2023,Smoothie,,,,Cookie
TXN_3585602,Cake,2,3,6,Cash,In-store,4/17/2023,Cake,,,,Tea
TXN_9890734,Smoothie,4,4,16,,Takeaway,4/17/2023,Smoothie,,,,Smoothie
TXN_3981406,Salad,4,5,20,,,4/17/2023,Salad,,,,Smoothie
TXN_5179245,Cake,3,3,9,Credit Card,,4/17/2023,Cake,,,,Cake
TXN_4789941,Smoothie,3,4,12,Credit Card,,4/17/2023,Smoothie,,,,Salad
TXN_6862603,Salad,4,5,20,Credit Card,Takeaway,4/17/2023,Salad,,,,Smoothie
TXN_7875743,Cake,5,3,15,Cash,Takeaway,4/17/2023,Cake,,,,Salad
TXN_7595115,Smoothie,2,4,8,,Takeaway,4/17/2023,Smoothie,,,,Tea
TXN_7484886,Smoothie,3,4,12,,,4/17/2023,Smoothie,,,,Smoothie
TXN_2354394,Tea,4,1.5,6,Cash,In-store,4/17/2023,Tea,,,,Smoothie
TXN_2217015,Coffee,3,2,6,,Takeaway,4/17/2023,Coffee,,,,Coffee
TXN_1928131,Smoothie,1,4,4,Credit Card,Takeaway,4/17/2023,Smoothie,,,,Tea
TXN_1993289,Smoothie,2,4,8,,In-store,4/18/2023,Smoothie,,,,Tea
TXN_1150033,Cake,5,3,15,Cash,In-store,4/18/2023,Cake,,,,Cake
TXN_7538570,Smoothie,4,4,16,Credit Card,Takeaway,4/18/2023,Smoothie,,,,Salad
TXN_7907499,Cake,3,3,9,Digital Wallet,Takeaway,4/18/2023,Cake,,,,Cake
TXN_6786340,Coffee,5,2,10,Digital Wallet,Takeaway,4/18/2023,Coffee,,,,Cake
TXN_9865855,Coffee,3,2,6,Digital Wallet,Takeaway,4/18/2023,Coffee,,,,Cake
TXN_4328090,Smoothie,1,4,4,Digital Wallet,In-store,4/18/2023,Smoothie,,,,Cake
TXN_9708144,Smoothie,3,4,12,Cash,ERROR,4/18/2023,Smoothie,,,,Cookie
TXN_1268480,Salad,5,5,25,Cash,In-store,4/18/2023,Salad,,,,Cake
TXN_5107006,Cookie,4,1,4,,,4/18/2023,Cookie,,,,Smoothie
TXN_8125141,Tea,3,1.5,4.5,,Takeaway,4/18/2023,Tea,,,,Cookie
TXN_1882700,Tea,3,1.5,4.5,Digital Wallet,In-store,4/18/2023,Tea,,,,Tea
TXN_5439860,Tea,1,1.5,1.5,Digital Wallet,In-store,4/18/2023,Tea,,,,Cake
TXN_8668590,Cookie,4,1,4,Digital Wallet,,4/18/2023,Cookie,,,,Salad
TXN_2466187,Coffee,2,2,4,,Takeaway,4/18/2023,Coffee,,,,Smoothie
TXN_8075323,Smoothie,1,4,4,Digital Wallet,,4/18/2023,Smoothie,,,,Smoothie
TXN_9699948,Coffee,5,2,10,Cash,In-store,4/18/2023,Coffee,,,,Cake
TXN_7922471,Cake,3,3,9,Cash,,4/18/2023,Cake,,,,Smoothie
TXN_8639995,Smoothie,3,4,12,Cash,ERROR,4/18/2023,Smoothie,,,,Smoothie
TXN_7927109,Tea,1,1.5,1.5,Cash,,4/18/2023,Tea,,,,Tea
TXN_6268823,Smoothie,2,4,8,Digital Wallet,Takeaway,4/18/2023,Smoothie,,,,Cake
TXN_9495855,Cake,2,3,6,Cash,In-store,4/18/2023,Cake,,,,Coffee
TXN_6133971,Smoothie,5,4,20,Credit Card,,4/18/2023,Smoothie,,,,Cake
TXN_1841204,Salad,3,5,15,Digital Wallet,In-store,4/18/2023,Salad,,,,Salad
TXN_2080895,Cake,1,3,3,Digital Wallet,In-store,4/19/2023,Cake,,,,Tea
TXN_2924611,Cake,3,3,9,Cash,,4/19/2023,Cake,,,,Cake
TXN_8205107,Smoothie,4,4,16,,Takeaway,4/19/2023,Smoothie,,,,Cake
TXN_2018236,Coffee,5,2,10,Cash,,4/19/2023,Coffee,,,,Tea
TXN_8994477,Coffee,3,2,6,,In-store,4/19/2023,Coffee,,,,Smoothie
TXN_9491244,Cake,5,3,15,,,4/19/2023,Cake,,,,Cake
TXN_5818032,Cookie,1,1,1,ERROR,,4/19/2023,Cookie,,,,Smoothie
TXN_7503593,Cookie,5,1,5,Digital Wallet,Takeaway,4/19/2023,Cookie,,,,Smoothie
TXN_6736084,Cake,1,3,3,,Takeaway,4/19/2023,Cake,,,,Coffee
TXN_5009367,Cake,3,3,9,Credit Card,In-store,4/19/2023,Cake,,,,Cake
TXN_9245124,Tea,4,1.5,6,Digital Wallet,In-store,4/19/2023,Tea,,,,Coffee
TXN_5544904,Salad,5,5,25,,,4/19/2023,Salad,,,,Cake
TXN_4969003,Cookie,1,1,1,Digital Wallet,In-store,4/19/2023,Cookie,,,,Cookie
TXN_4476539,Salad,2,5,10,Cash,,4/19/2023,Salad,,,,Smoothie
TXN_4533186,Tea,3,1.5,4.5,,Takeaway,4/19/2023,Tea,,,,Salad
TXN_7972349,Cake,4,3,12,,In-store,4/19/2023,Cake,,,,Cake
TXN_1731476,Smoothie,1,4,4,Digital Wallet,Takeaway,4/19/2023,Smoothie,,,,Salad
TXN_5367923,Smoothie,4,4,16,,,4/19/2023,Smoothie,,,,Cake
TXN_9090875,Cake,2,3,6,ERROR,In-store,4/19/2023,Cake,,,,Cake
TXN_4590013,Tea,5,1.5,7.5,Cash,Takeaway,4/19/2023,Tea,,,,Salad
TXN_3749051,Smoothie,3,4,12,,Takeaway,4/19/2023,Smoothie,,,,Coffee
TXN_5761207,Smoothie,3,4,12,Credit Card,,4/19/2023,Smoothie,,,,Cake
TXN_5288715,Cake,3,3,9,Digital Wallet,,4/19/2023,Cake,,,,Salad
TXN_3454877,Smoothie,5,4,20,Credit Card,,4/19/2023,Smoothie,,,,Cake
TXN_5183041,Cookie,5,1,5,Credit Card,In-store,4/20/2023,Cookie,,,,Tea
TXN_8147357,Tea,5,1.5,7.5,,Takeaway,4/20/2023,Tea,,,,Cake
TXN_8056263,Smoothie,5,4,20,,In-store,4/20/2023,Smoothie,,,,Coffee
TXN_4512118,Coffee,2,2,4,Digital Wallet,Takeaway,4/20/2023,Coffee,,,,Cake
TXN_8920751,Tea,2,1.5,3,,,4/20/2023,Tea,,,,Tea
TXN_4723978,Cookie,2,1,2,,,4/20/2023,Cookie,,,,Cake
TXN_6023823,Cookie,2,1,2,Digital Wallet,,4/20/2023,Cookie,,,,Tea
TXN_9287133,Cake,5,3,15,Digital Wallet,In-store,4/20/2023,Cake,,,,Cake
TXN_8837886,Smoothie,3,4,12,,,4/20/2023,Smoothie,,,,Cookie
TXN_2004781,Smoothie,5,4,20,,Takeaway,4/20/2023,Smoothie,,,,Tea
TXN_3260087,Salad,5,5,25,,,4/20/2023,Salad,,,,Cookie
TXN_9601220,Cookie,3,1,3,Digital Wallet,Takeaway,4/20/2023,Cookie,,,,Cookie
TXN_4628310,Cake,4,3,12,Credit Card,Takeaway,4/20/2023,Cake,,,,Smoothie
TXN_4364374,Smoothie,2,4,8,Cash,ERROR,4/20/2023,Smoothie,,,,Smoothie
TXN_9272043,Cake,4,3,12,,,4/20/2023,Cake,,,,Cake
TXN_4818703,Cookie,2,1,2,Digital Wallet,Takeaway,4/20/2023,Cookie,,,,Cake
TXN_7509630,Cookie,3,1,3,Cash,In-store,4/20/2023,Cookie,,,,Smoothie
TXN_1240476,Cake,2,3,6,Digital Wallet,Takeaway,4/20/2023,Cake,,,,Salad
TXN_4046039,Cake,5,3,15,,In-store,4/20/2023,Cake,,,,Cookie
TXN_1101527,Smoothie,5,4,20,Digital Wallet,,4/20/2023,Smoothie,,,,Coffee
TXN_2187911,Coffee,3,2,6,Credit Card,Takeaway,4/20/2023,Coffee,,,,Coffee
TXN_4644671,Coffee,3,2,6,UNKNOWN,,4/20/2023,Coffee,,,,Cookie
TXN_4290475,Smoothie,1,4,4,,Takeaway,4/20/2023,Smoothie,,,,Smoothie
TXN_4432082,Cake,5,3,15,,,4/20/2023,Cake,,,,Cookie
TXN_5381129,Cookie,5,1,5,,ERROR,4/20/2023,Cookie,,,,Salad
TXN_3695238,Salad,5,5,25,Cash,Takeaway,4/20/2023,Salad,,,,Cake
TXN_2405666,Cake,2,3,6,Cash,Takeaway,4/20/2023,Cake,,,,Salad
TXN_1429325,Smoothie,2,4,8,Cash,ERROR,4/20/2023,Smoothie,,,,Smoothie
TXN_4949509,Smoothie,4,4,16,,,4/20/2023,Smoothie,,,,Coffee
TXN_9801552,Smoothie,4,4,16,Credit Card,Takeaway,4/20/2023,Smoothie,,,,Coffee
TXN_8787149,Cake,1,3,3,,ERROR,4/20/2023,Cake,,,,Smoothie
TXN_4422898,Salad,2,5,10,Credit Card,In-store,4/20/2023,Salad,,,,Smoothie
TXN_4374260,Cookie,1,1,1,Cash,UNKNOWN,4/20/2023,Cookie,,,,Tea
TXN_8502079,Tea,2,1.5,3,Cash,,4/20/2023,Tea,,,,Salad
TXN_2143187,Smoothie,1,4,4,,In-store,4/21/2023,Smoothie,,,,Salad
TXN_4538354,Cake,3,3,9,Cash,Takeaway,4/21/2023,Cake,,,,Cake
TXN_4059912,Smoothie,3,4,12,,,4/21/2023,Smoothie,,,,Smoothie
TXN_7228816,Salad,1,5,5,,In-store,4/21/2023,Salad,,,,Cake
TXN_5033045,Salad,3,5,15,Digital Wallet,,4/21/2023,Salad,,,,Smoothie
TXN_3003809,Coffee,4,2,8,Cash,,4/21/2023,Coffee,,,,Cake
TXN_6503052,Cake,4,3,12,,,4/21/2023,Cake,,,,Smoothie
TXN_4506778,Cake,3,3,9,Digital Wallet,,4/21/2023,Cake,,,,Cake
TXN_8232653,Salad,5,5,25,Cash,,4/21/2023,Salad,,,,Smoothie
TXN_9154381,Cookie,2,1,2,Credit Card,In-store,4/21/2023,Cookie,,,,Smoothie
TXN_7242713,Smoothie,1,4,4,,In-store,4/21/2023,Smoothie,,,,Tea
TXN_3951460,Smoothie,4,4,16,,Takeaway,4/21/2023,Smoothie,,,,Cake
TXN_5342051,Smoothie,3,4,12,Cash,,4/21/2023,Smoothie,,,,Cookie
TXN_8520687,Salad,5,5,25,,Takeaway,4/21/2023,Salad,,,,Smoothie
TXN_7379939,Cookie,1,1,1,Cash,UNKNOWN,4/21/2023,Cookie,,,,Salad
TXN_6812735,Tea,5,1.5,7.5,,ERROR,4/21/2023,Tea,,,,Cake
TXN_1186221,Salad,4,5,20,Cash,Takeaway,4/21/2023,Salad,,,,Salad
TXN_9063624,Coffee,1,2,2,Credit Card,UNKNOWN,4/21/2023,Coffee,,,,Salad
TXN_2931198,Cake,2,3,6,Credit Card,In-store,4/21/2023,Cake,,,,Salad
TXN_3995266,Smoothie,1,4,4,Credit Card,In-store,4/21/2023,Smoothie,,,,Cookie
TXN_6738716,Cake,5,3,15,,Takeaway,4/21/2023,Cake,,,,Cookie
TXN_4035669,Cake,3,3,9,Cash,ERROR,4/21/2023,Cake,,,,Salad
TXN_3110245,Cake,5,3,15,Cash,Takeaway,4/21/2023,Cake,,,,Cake
TXN_3654203,Coffee,1,2,2,UNKNOWN,,4/21/2023,Coffee,,,,Cookie
TXN_9388222,Cookie,1,1,1,Digital Wallet,In-store,4/21/2023,Cookie,,,,Tea
TXN_4876398,Salad,2,5,10,Cash,,4/21/2023,Salad,,,,Cake
TXN_6266750,Smoothie,1,4,4,Cash,,4/21/2023,Smoothie,,,,Smoothie
TXN_6833564,Smoothie,5,4,20,,,4/21/2023,Smoothie,,,,Cake
TXN_1272118,Cookie,4,1,4,Credit Card,Takeaway,4/21/2023,Cookie,,,,Salad
TXN_6549359,Tea,3,1.5,4.5,Cash,,4/21/2023,Tea,,,,Coffee
TXN_2119809,Salad,5,5,25,Digital Wallet,In-store,4/21/2023,Salad,,,,Salad
TXN_1005472,Coffee,4,2,8,Credit Card,,4/21/2023,Coffee,,,,Cake
TXN_4275827,Tea,2,1.5,3,Cash,Takeaway,4/21/2023,Tea,,,,Cake
TXN_4732351,Smoothie,1,4,4,Digital Wallet,In-store,4/22/2023,Smoothie,,,,Cake
TXN_7609853,Smoothie,1,4,4,Digital Wallet,In-store,4/22/2023,Smoothie,,,,Cookie
TXN_7896721,Cake,3,3,9,Credit Card,Takeaway,4/22/2023,Cake,,,,Cake
TXN_2627056,Smoothie,4,4,16,Digital Wallet,,4/22/2023,Smoothie,,,,Cookie
TXN_5203710,Salad,4,5,20,Digital Wallet,,4/22/2023,Salad,,,,Coffee
TXN_6523635,Salad,2,5,10,,Takeaway,4/22/2023,Salad,,,,Smoothie
TXN_1980303,Tea,3,1.5,4.5,Digital Wallet,,4/22/2023,Tea,,,,Salad
TXN_8164332,Tea,4,1.5,6,Cash,Takeaway,4/22/2023,Tea,,,,Cookie
TXN_9655021,Coffee,3,2,6,UNKNOWN,,4/22/2023,Coffee,,,,Cake
TXN_6109953,Cake,3,3,9,Digital Wallet,Takeaway,4/22/2023,Cake,,,,Smoothie
TXN_6874195,Cake,3,3,9,Cash,Takeaway,4/22/2023,Cake,,,,Cake
TXN_3541304,Smoothie,3,4,12,Cash,In-store,4/22/2023,Smoothie,,,,Cookie
TXN_4464373,Cookie,2,1,2,Digital Wallet,In-store,4/22/2023,Cookie,,,,Cake
TXN_4329558,Coffee,4,2,8,,,4/22/2023,Coffee,,,,Coffee
TXN_3455103,Salad,1,5,5,Digital Wallet,Takeaway,4/22/2023,Salad,,,,Salad
TXN_8565799,Smoothie,4,4,16,Credit Card,In-store,4/22/2023,Smoothie,,,,Salad
TXN_7496926,Smoothie,3,4,12,ERROR,In-store,4/23/2023,Smoothie,,,,Coffee
TXN_4884822,Cookie,1,1,1,Credit Card,,4/23/2023,Cookie,,,,Cake
TXN_9370294,Cake,2,3,6,Credit Card,,4/23/2023,Cake,,,,Cake
TXN_4901854,Cookie,5,1,5,ERROR,,4/23/2023,Cookie,,,,Tea
TXN_1663257,Cake,3,3,9,Credit Card,ERROR,4/23/2023,Cake,,,,Cake
TXN_9841222,Smoothie,5,4,20,Credit Card,ERROR,4/23/2023,Smoothie,,,,Cookie
TXN_2363378,Coffee,5,2,10,Cash,Takeaway,4/23/2023,Coffee,,,,Coffee
TXN_8342990,Tea,1,1.5,1.5,Digital Wallet,Takeaway,4/23/2023,Tea,,,,Coffee
TXN_7455637,Cake,3,3,9,,Takeaway,4/23/2023,Cake,,,,Salad
TXN_2980279,Cake,1,3,3,Digital Wallet,Takeaway,4/23/2023,Cake,,,,Cookie
TXN_6017458,Salad,5,5,25,Credit Card,,4/23/2023,Salad,,,,Smoothie
TXN_2103626,Cake,3,3,9,Cash,In-store,4/23/2023,Cake,,,,Smoothie
TXN_7924516,Cookie,1,1,1,Credit Card,,4/23/2023,Cookie,,,,Smoothie
TXN_8099340,Tea,4,1.5,6,,In-store,4/23/2023,Tea,,,,Cake
TXN_7101384,Coffee,1,2,2,,UNKNOWN,4/23/2023,Coffee,,,,Cookie
TXN_1617594,Smoothie,1,4,4,UNKNOWN,In-store,4/23/2023,Smoothie,,,,Coffee
TXN_1026050,Cake,1,3,3,ERROR,,4/23/2023,Cake,,,,Cake
TXN_6959328,Smoothie,3,4,12,Credit Card,Takeaway,4/23/2023,Smoothie,,,,Smoothie
TXN_2887528,Cake,2,3,6,,,4/23/2023,Cake,,,,Cake
TXN_5118799,Cookie,2,1,2,Cash,Takeaway,4/23/2023,Cookie,,,,Tea
TXN_9321776,Cake,1,3,3,,UNKNOWN,4/23/2023,Cake,,,,Smoothie
TXN_8211288,Smoothie,1,4,4,Cash,In-store,4/23/2023,Smoothie,,,,Cookie
TXN_4532475,Coffee,1,2,2,Digital Wallet,,4/23/2023,Coffee,,,,Coffee
TXN_4975029,Smoothie,4,4,16,Cash,In-store,4/23/2023,Smoothie,,,,Cake
TXN_9334593,Smoothie,3,4,12,Cash,,4/23/2023,Smoothie,,,,Tea
TXN_2614633,Coffee,4,2,8,Digital Wallet,In-store,4/23/2023,Coffee,,,,Salad
TXN_9444736,Tea,5,1.5,7.5,Credit Card,Takeaway,4/23/2023,Tea,,,,Tea
TXN_5369010,Salad,4,5,20,Cash,Takeaway,4/23/2023,Salad,,,,Cake
TXN_6700745,Cake,3,3,9,,In-store,4/23/2023,Cake,,,,Coffee
TXN_9163155,Coffee,4,2,8,Credit Card,Takeaway,4/23/2023,Coffee,,,,Smoothie
TXN_9288882,Smoothie,3,4,12,,In-store,4/23/2023,Smoothie,,,,Cookie
TXN_7380277,Smoothie,4,4,16,Digital Wallet,Takeaway,4/24/2023,Smoothie,,,,Cookie
TXN_4244830,Coffee,5,2,10,,In-store,4/24/2023,Coffee,,,,Cake
TXN_7741256,Cake,5,3,15,Digital Wallet,Takeaway,4/24/2023,Cake,,,,Tea
TXN_6404625,Cake,5,3,15,Credit Card,ERROR,4/24/2023,Cake,,,,Smoothie
TXN_6540284,Cake,1,3,3,,,4/24/2023,Cake,,,,Salad
TXN_3429942,Smoothie,3,4,12,Digital Wallet,In-store,4/24/2023,Smoothie,,,,Tea
TXN_3475342,Cake,3,3,9,,In-store,4/24/2023,Cake,,,,Salad
TXN_9325384,Cake,5,3,15,,In-store,4/24/2023,Cake,,,,Coffee
TXN_1996466,Smoothie,1,4,4,Digital Wallet,,4/24/2023,Smoothie,,,,Cookie
TXN_1374424,Smoothie,5,4,20,,,4/24/2023,Smoothie,,,,Cake
TXN_8159727,Salad,5,5,25,Digital Wallet,,4/24/2023,Salad,,,,Cake
TXN_3651743,Cake,5,3,15,Cash,In-store,4/24/2023,Cake,,,,Smoothie
TXN_5790695,Tea,5,1.5,7.5,Credit Card,Takeaway,4/24/2023,Tea,,,,Cookie
TXN_7171590,Coffee,3,2,6,Credit Card,In-store,4/24/2023,Coffee,,,,Cake
TXN_7814715,Cookie,5,1,5,Cash,,4/24/2023,Cookie,,,,Cookie
TXN_3673322,Salad,2,5,10,Credit Card,Takeaway,4/24/2023,Salad,,,,Coffee
TXN_8722491,Smoothie,4,4,16,Cash,,4/24/2023,Smoothie,,,,Smoothie
TXN_9067752,Smoothie,2,4,8,Digital Wallet,Takeaway,4/24/2023,Smoothie,,,,Tea
TXN_5414186,Smoothie,1,4,4,Credit Card,Takeaway,4/24/2023,Smoothie,,,,Salad
TXN_8128656,Smoothie,5,4,20,,In-store,4/24/2023,Smoothie,,,,Cake
TXN_5056351,Cake,1,3,3,,Takeaway,4/24/2023,Cake,,,,Cake
TXN_7595907,Cake,5,3,15,,In-store,4/24/2023,Cake,,,,Coffee
TXN_6648081,Salad,4,5,20,,Takeaway,4/24/2023,Salad,,,,Smoothie
TXN_4265942,Coffee,5,2,10,,UNKNOWN,4/24/2023,Coffee,,,,Cake
TXN_9541057,Cake,4,3,12,Cash,In-store,4/24/2023,Cake,,,,Salad
TXN_7300653,Cookie,5,1,5,ERROR,,4/24/2023,Cookie,,,,Tea
TXN_2305908,Coffee,4,2,8,Cash,,4/25/2023,Coffee,,,,Coffee
TXN_1157817,Smoothie,1,4,4,Digital Wallet,In-store,4/25/2023,Smoothie,,,,Cake
TXN_9277534,Smoothie,2,4,8,Credit Card,In-store,4/25/2023,Smoothie,,,,Smoothie
TXN_4647042,Smoothie,5,4,20,,Takeaway,4/25/2023,Smoothie,,,,Cookie
TXN_2611393,Smoothie,3,4,12,,UNKNOWN,4/25/2023,Smoothie,,,,Tea
TXN_2966507,Cookie,3,1,3,ERROR,In-store,4/25/2023,Cookie,,,,Cake
TXN_4967355,Smoothie,2,4,8,,In-store,4/25/2023,Smoothie,,,,Tea
TXN_3577949,Cake,3,3,9,ERROR,Takeaway,4/25/2023,Cake,,,,Cake
TXN_1442771,Cake,1,3,3,,,4/25/2023,Cake,,,,Tea
TXN_2603561,Coffee,3,2,6,Digital Wallet,,4/25/2023,Coffee,,,,Cake
TXN_7347515,Smoothie,3,4,12,ERROR,Takeaway,4/25/2023,Smoothie,,,,Smoothie
TXN_5320512,Tea,5,1.5,7.5,,In-store,4/25/2023,Tea,,,,Tea
TXN_2817018,Smoothie,3,4,12,Credit Card,Takeaway,4/25/2023,Smoothie,,,,Tea
TXN_6779763,Cookie,1,1,1,Credit Card,UNKNOWN,4/25/2023,Cookie,,,,Cake
TXN_4439321,Coffee,3,2,6,Cash,In-store,4/25/2023,Coffee,,,,Coffee
TXN_3207254,Cake,1,3,3,,Takeaway,4/25/2023,Cake,,,,Smoothie
TXN_7872478,Cake,4,3,12,Credit Card,In-store,4/25/2023,Cake,,,,Cake
TXN_2941800,Salad,5,5,25,Cash,,4/25/2023,Salad,,,,Coffee
TXN_9793806,Tea,3,1.5,4.5,Digital Wallet,Takeaway,4/25/2023,Tea,,,,Coffee
TXN_4805204,Tea,5,1.5,7.5,Digital Wallet,In-store,4/25/2023,Tea,,,,Cookie
TXN_4204491,Smoothie,2,4,8,Digital Wallet,,4/25/2023,Smoothie,,,,Smoothie
TXN_5753111,Salad,1,5,5,Credit Card,,4/25/2023,Salad,,,,Tea
TXN_6960031,Smoothie,5,4,20,Digital Wallet,Takeaway,4/25/2023,Smoothie,,,,Salad
TXN_3205813,Cake,3,3,9,Cash,In-store,4/25/2023,Cake,,,,Smoothie
TXN_3069563,Smoothie,2,4,8,Cash,UNKNOWN,4/25/2023,Smoothie,,,,Smoothie
TXN_3857960,Salad,4,5,20,Cash,In-store,4/26/2023,Salad,,,,Cake
TXN_3605929,Smoothie,2,4,8,Credit Card,,4/26/2023,Smoothie,,,,Coffee
TXN_3461209,Cake,4,3,12,Credit Card,In-store,4/26/2023,Cake,,,,Cake
TXN_4376214,Salad,5,5,25,,ERROR,4/26/2023,Salad,,,,Cake
TXN_5180326,Cake,4,3,12,,,4/26/2023,Cake,,,,Smoothie
TXN_5764993,Salad,3,5,15,ERROR,Takeaway,4/26/2023,Salad,,,,Cake
TXN_2413026,Coffee,1,2,2,,Takeaway,4/26/2023,Coffee,,,,Coffee
TXN_3385167,Tea,3,1.5,4.5,Cash,In-store,4/26/2023,Tea,,,,Salad
TXN_1857902,Smoothie,5,4,20,ERROR,Takeaway,4/26/2023,Smoothie,,,,Tea
TXN_2898188,Salad,4,5,20,Digital Wallet,Takeaway,4/26/2023,Salad,,,,Tea
TXN_3547013,Tea,3,1.5,4.5,,UNKNOWN,4/26/2023,Tea,,,,Salad
TXN_7874772,Tea,1,1.5,1.5,Credit Card,Takeaway,4/26/2023,Tea,,,,Smoothie
